	gen	id	fitness	mutation	context
936	29	8	0.46153846153846156	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
Why did god create men?
Topic: Other
Three things to know about SQLite.
Topic: Data
What language is used to make iPhone app?
Topic: Data
What is the difference between a fox and a wolf?
Topic: Other
Have you ever seen a purple cow?
Topic: Other
What is the best data format to use?
Topic: Data
What type of model is a data mining algorithm?
Topic: Data
How to read a binary string in Python?
Topic: Data
"
937	29	9	0.46153846153846156	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
Why do I get a ""TypeError: image_data_from_class is not supported for PIL images"" when using image_from_pil ?
Topic: Data
What is the difference between 'good' and 'well'?
Topic: Other
What are the prerequisites for learning Python Programming?
Topic: Data
What are the primary tasks for a data scientist?
Topic: Data
Why do men become more intelligent as they ...
Topic: Other
What is your favorite sport?
Topic: Other
What is the sum of every red number on this board?
Topic: Other
Do you think that the media should have access to the names and addresses of concealed weapon permit holders?
Topic: Other
"
938	29	10	0.5384615384615384	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What data mining algorithms are in high demand?
Topic: Data
Why does this not work on some machines, but does on others?
Topic: Data
How many ants are there in the world?
Topic: Other
Explain the looping structures available in Python.
Topic: Data
How do you move data into and out of Jupyter notebooks?
Topic: Data
What is a good programming language to learn for machine learning?
Topic: Data
What is the output format of your command line?
Topic: Data
What are some nice sub-packages of scikit-learn?
Topic: Data
"
939	29	11	0.4230769230769231	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
The scientist finally found the missing link?
Topic: Other
How do you change the input/output formatting of python?
Topic: Data
Which two ML algorithms were developed by the same researcher?
Topic: Data
What is the difference between a worm and a virus?
Topic: Data
What is the role of speaker in a movie?
Topic: Data
My father gave me a watch with a clock on it.
Topic: Other
What is the only food that can be eaten while swimming?
Topic: Other
What is your opinion of the LGBT community?
Topic: Other
"
940	29	12	0.5	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What are the differences between a bug and a defect?
Topic: Data
If you had a chance to travel in time, where would you go?
Topic: Other
What do you believe is the ideal form of government?
Topic: Other
What are the differences between Java and Scala?
Topic: Data
What does the word ""contrary"" mean?
Topic: Other
What do you get if you cross an elephant with a rose?
Topic: Other
How do you securely store passwords in Scala?
Topic: Data
How can we host a static website on GitHub?
Topic: Data
"
941	29	13	0.4230769230769231	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
Is it possible to use wildcards in sql?
Topic: Data
How did you get started as a data journalist?
Topic: Data
What is the difference between these two code fragments?
Topic: Data
Describe the weather.
Topic: Other
What city is known for it's large population of lawyers?
Topic: Other
Which is faster —  StringBuilder  or  StringBuffer ?
Topic: Data
What is the most frequently used word in the English language?
Topic: Other
What's the best way to instill discipline in your child?
Topic: Other
"
942	29	14	0.5	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
Which is better, R or Python?
Topic: Data
How to remove duplicates in Python?
Topic: Data
What is the difference between an object property and an object method?
Topic: Data
What is your favorite color?
Topic: Other
If a man has an hour to chop down a tree and he spends a third of it sharpening his axe, what does he spend the rest of the time doing?
Topic: Other
How to simulate a coin toss?
Topic: Data
What is the difference between vector and array?
Topic: Data
Do you take requests?
Topic: Other
"
943	29	15	0.5	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What is the difference between immutable and const?
Topic: Data
What are the qualifications required to apply for this grant?
Topic: Other
Explain the importance of MapReduce.
Topic: Data
What is the most efficient way to group multiple floating point numbers?
Topic: Data
What does the word ""schedule"" mean, exactly?
Topic: Other
What is the average credit score for a Chinese woman?
Topic: Other
Why are there always so many commercials on the Super Bowl?
Topic: Other
How to design a data analytics model for banking industry?
Topic: Data
"
944	29	16	0.5	1	"Decide whether the topic of the question is "" Data"" or "" Other"".
What do you mean by ""Data Scientist""?
Topic: Data
What's the difference between a statistician and a data scientist?
Topic: Data
What language is used to make iPhone app?
Topic: Data
What is the difference between a fox and a wolf?
Topic: Other
What is a tree?
Topic: Other
What is the best data format to use?
Topic: Data
What type of model is a data mining algorithm?
Topic: Data
How to read a binary string in Python?
Topic: Data
"
945	29	17	0.5	2	"Decide whether the topic of the question is "" Data"" or "" Other"".
What do you mean by ""Data Scientist""?
Topic: Data
What is the difference between a rank-1 and a rank-2 tensor in tensorflow?
Topic: Data
What was your biggest mistake as a developer?
Topic: Data
What advice would you give to someone trying to learn machine learning and not sure where to start?
Topic: Data
Why do men become more intelligent as they ...
Topic: Other
What is your favorite sport?
Topic: Other
What is the sum of every red number on this board?
Topic: Other
Do you think that the media should have access to the names and addresses of concealed weapon permit holders?
Topic: Other
"
946	29	18	0.5769230769230769	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What's the best way to learn data science?
Topic: Data
In C++, can a function return the address of a local variable?
Topic: Data
What is the difference between a woman and a trampoline?
Topic: Other
Where did the name ""McResource Line"" come from?
Topic: Other
How do you move data into and out of Jupyter notebooks?
Topic: Data
What is a good programming language to learn for machine learning?
Topic: Data
What is the output format of your command line?
Topic: Data
What are some nice sub-packages of scikit-learn?
Topic: Data
"
947	29	19	0.5384615384615384	1	"Decide whether the topic of the question is "" Data"" or "" Other"".
Why should I(given-name) leave (employer)?
Topic: Data
What's your views on advertising?
Topic: Other
What is so that happens twice, but doesn't happen four times?
Topic: Other
What is the best way to ask a girl out in a creative way?
Topic: Other
Should I use nested for loops or list comprehensions?
Topic: Data
My father gave me a watch with a clock on it.
Topic: Other
What is the only food that can be eaten while swimming?
Topic: Other
What is your opinion of the LGBT community?
Topic: Other
"
948	29	20	0.5	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
Can you help me with my homework?
Topic: Data
Where do you go to escape the hustle and bustle?
Topic: Other
What is the difference between a high level API and a low level API?
Topic: Data
What are the differences between Java and Scala?
Topic: Data
What does the word ""contrary"" mean?
Topic: Other
What do you get if you cross an elephant with a rose?
Topic: Other
How do you deal with someone who is constantly interrupting you?
Topic: Data
Which topological sort algorithm works best on convex polygons in the Euclidean plane (viewed as a torus)?
Topic: Other
"
949	29	21	0.5	1	"Decide whether the topic of the question is "" Data"" or "" Other"".
What's the best way to learn data science?
Topic: Data
Is the movie set in America or somewhere else?
Topic: Other
What is the difference between these two code fragments?
Topic: Data
Describe the weather.
Topic: Other
What city is known for it's large population of lawyers?
Topic: Other
What is the mass of the Sun?
Topic: Other
What is the most frequently used word in the English language?
Topic: Other
What's the best way to instill discipline in your child?
Topic: Other
"
950	29	22	0.7692307692307693	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What's the best way to learn data science?
Topic: Data
Is the movie set in America or somewhere else?
Topic: Other
What is the difference between an object property and an object method?
Topic: Data
What is your favorite color?
Topic: Other
If a man has an hour to chop down a tree and he spends a third of it sharpening his axe, what does he spend the rest of the time doing?
Topic: Other
How to simulate a coin toss?
Topic: Data
What is the most powerful feature of yEd? What is a good use for it?
Topic: Data
Is it true that a 10x programmer is 10 times more productive than an average one?
Topic: Data
"
951	29	23	0.5	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What should you do if there is an emergency evacuation?
Topic: Other
What are the applications of non-parametric tests? What are the differences between the independent samples t-test and the Mann–Whitney U test?
Topic: Data
What is the difference between pointer and reference variables? What is the use of each of them?
Topic: Data
What are the best practises of object-oriented programming?
Topic: Data
What does the word ""schedule"" mean, exactly?
Topic: Other
What is the average credit score for a Chinese woman?
Topic: Other
Why are there always so many commercials on the Super Bowl?
Topic: Other
How to design a data analytics model for banking industry?
Topic: Data
"
952	29	24	0.6538461538461539	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
Why did god create men?
Topic: Other
Three things to know about SQLite.
Topic: Data
What was your biggest mistake as a developer?
Topic: Data
What advice would you give to someone trying to learn machine learning and not sure where to start?
Topic: Data
In what year was the first man on the moon?
Topic: Other
Quick question: I am a girl who's dad never really had a relationship with me. He only sees me during the winter holidays and has not been a part of my life very much. I have a lot of resentment towards him and have always felt unwanted. However, I have never told him that I feel this way
Topic: Other
What is the most powerful feature of yEd? What is a good use for it?
Topic: Data
Is it true that a 10x programmer is 10 times more productive than an average one?
Topic: Data
"
953	29	25	0.6923076923076923	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
Why do I get a ""TypeError: image_data_from_class is not supported for PIL images"" when using image_from_pil ?
Topic: Data
What is the difference between 'good' and 'well'?
Topic: Other
What are the prerequisites for learning Python Programming?
Topic: Data
What are the primary tasks for a data scientist?
Topic: Data
In what year was the first man on the moon?
Topic: Other
Quick question: I am a girl who's dad never really had a relationship with me. He only sees me during the winter holidays and has not been a part of my life very much. I have a lot of resentment towards him and have always felt unwanted. However, I have never told him that I feel this way
Topic: Other
How do I develop a natural language processing tool using Python?
Topic: Data
Can Python be used as a scripting language?
Topic: Data
"
954	29	26	0.5384615384615384	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What data mining algorithms are in high demand?
Topic: Data
Why does this not work on some machines, but does on others?
Topic: Data
How many ants are there in the world?
Topic: Other
Explain the looping structures available in Python.
Topic: Data
What does it mean when someone says you have a ""Frankenstein accent?""
Topic: Other
What is the main idea of the code in the highlighted area
Topic: Data
Where are you from?
Topic: Other
Is it true that a 10x programmer is 10 times more productive than an average one?
Topic: Data
"
955	29	27	0.5384615384615384	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
The scientist finally found the missing link?
Topic: Other
How do you change the input/output formatting of python?
Topic: Data
Which two ML algorithms were developed by the same researcher?
Topic: Data
What is the difference between a worm and a virus?
Topic: Data
What is the capital of Albania?
Topic: Other
What's your favorite word?
Topic: Other
What is the most powerful feature of yEd? What is a good use for it?
Topic: Data
What is the value of x?
Topic: Other
"
956	29	28	0.7307692307692307	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What are the differences between a bug and a defect?
Topic: Data
If you had a chance to travel in time, where would you go?
Topic: Other
What do you believe is the ideal form of government?
Topic: Other
The guy I was seeing passed away a year ago and I still cry about it almost everyday. He was a great person, but I remember that he had a huge cock but never had sex with me (I am a virgin). What can I do?
Topic: Other
What is the most popular movie in the world?
Topic: Other
What's your favourite ____?
Topic: Other
How do you securely store passwords in Scala?
Topic: Data
How can we host a static website on GitHub?
Topic: Data
"
957	29	29	0.6923076923076923	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
Is it possible to use wildcards in sql?
Topic: Data
How did you get started as a data journalist?
Topic: Data
What is a logistic regression?
Topic: Data
When would I use the elif keyword in Python?
Topic: Data
In what year was the first man on the moon?
Topic: Other
Quick question: I am a girl who's dad never really had a relationship with me. He only sees me during the winter holidays and has not been a part of my life very much. I have a lot of resentment towards him and have always felt unwanted. However, I have never told him that I feel this way
Topic: Other
What is the most powerful feature of yEd? What is a good use for it?
Topic: Data
Is it true that a 10x programmer is 10 times more productive than an average one?
Topic: Data
"
958	29	30	0.5	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
Which is better, R or Python?
Topic: Data
How to remove duplicates in Python?
Topic: Data
What is a logistic regression?
Topic: Data
When would I use the elif keyword in Python?
Topic: Data
In what year was the first man on the moon?
Topic: Other
Quick question: I am a girl who's dad never really had a relationship with me. He only sees me during the winter holidays and has not been a part of my life very much. I have a lot of resentment towards him and have always felt unwanted. However, I have never told him that I feel this way
Topic: Other
What is the difference between vector and array?
Topic: Data
Do you take requests?
Topic: Other
"
959	29	31	0.6538461538461539	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What is the difference between immutable and const?
Topic: Data
What are the qualifications required to apply for this grant?
Topic: Other
Explain the importance of MapReduce.
Topic: Data
What is the most efficient way to group multiple floating point numbers?
Topic: Data
What's a good test framework for GUI code?
Topic: Data
Quick question: I am a girl who's dad never really had a relationship with me. He only sees me during the winter holidays and has not been a part of my life very much. I have a lot of resentment towards him and have always felt unwanted. However, I have never told him that I feel this way
Topic: Other
What is the most powerful feature of yEd? What is a good use for it?
Topic: Data
Is it true that a 10x programmer is 10 times more productive than an average one?
Topic: Data
"
960	30	0	0.7692307692307693	1	"Decide whether the topic of the question is "" Data"" or "" Other"".
What do you mean by ""Data Scientist""?
Topic: Data
What's the difference between a statistician and a data scientist?
Topic: Data
What was your biggest mistake as a developer?
Topic: Data
What advice would you give to someone trying to learn machine learning and not sure where to start?
Topic: Data
In what year was the first man on the moon?
Topic: Other
Quick question: I am a girl who's dad never really had a relationship with me. He only sees me during the winter holidays and has not been a part of my life very much. I have a lot of resentment towards him and have always felt unwanted. However, I have never told him that I feel this way
Topic: Other
How do I develop a natural language processing tool using Python?
Topic: Data
Can Python be used as a scripting language?
Topic: Data
"
961	30	1	0.8461538461538461	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What's the best way to learn data science?
Topic: Data
Is the movie set in America or somewhere else?
Topic: Other
What is a logistic regression?
Topic: Data
When would I use the elif keyword in Python?
Topic: Data
In what year was the first man on the moon?
Topic: Other
Quick question: I am a girl who's dad never really had a relationship with me. He only sees me during the winter holidays and has not been a part of my life very much. I have a lot of resentment towards him and have always felt unwanted. However, I have never told him that I feel this way
Topic: Other
What is the most powerful feature of yEd? What is a good use for it?
Topic: Data
Is it true that a 10x programmer is 10 times more productive than an average one?
Topic: Data
"
962	30	2	0.6923076923076923	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
Is it possible to use wildcards in sql?
Topic: Data
How did you get started as a data journalist?
Topic: Data
What is a logistic regression?
Topic: Data
When would I use the elif keyword in Python?
Topic: Data
In what year was the first man on the moon?
Topic: Other
Quick question: I am a girl who's dad never really had a relationship with me. He only sees me during the winter holidays and has not been a part of my life very much. I have a lot of resentment towards him and have always felt unwanted. However, I have never told him that I feel this way
Topic: Other
What is the most powerful feature of yEd? What is a good use for it?
Topic: Data
Is it true that a 10x programmer is 10 times more productive than an average one?
Topic: Data
"
963	30	3	0.5384615384615384	1	"Decide whether the topic of the question is "" Data"" or "" Other"".
Why should I(given-name) leave (employer)?
Topic: Data
What's your views on advertising?
Topic: Other
What is so that happens twice, but doesn't happen four times?
Topic: Other
What is the best way to ask a girl out in a creative way?
Topic: Other
Should I use nested for loops or list comprehensions?
Topic: Data
My father gave me a watch with a clock on it.
Topic: Other
What is the only food that can be eaten while swimming?
Topic: Other
What is your opinion of the LGBT community?
Topic: Other
"
964	30	4	0.8461538461538461	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What's the best way to learn data science?
Topic: Data
Is the movie set in America or somewhere else?
Topic: Other
What is a logistic regression?
Topic: Data
When would I use the elif keyword in Python?
Topic: Data
In what year was the first man on the moon?
Topic: Other
Quick question: I am a girl who's dad never really had a relationship with me. He only sees me during the winter holidays and has not been a part of my life very much. I have a lot of resentment towards him and have always felt unwanted. However, I have never told him that I feel this way
Topic: Other
What is the most powerful feature of yEd? What is a good use for it?
Topic: Data
Is it true that a 10x programmer is 10 times more productive than an average one?
Topic: Data
"
965	30	5	0.5384615384615384	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What data mining algorithms are in high demand?
Topic: Data
Why does this not work on some machines, but does on others?
Topic: Data
How many ants are there in the world?
Topic: Other
Explain the looping structures available in Python.
Topic: Data
What does it mean when someone says you have a ""Frankenstein accent?""
Topic: Other
What is the main idea of the code in the highlighted area
Topic: Data
Where are you from?
Topic: Other
Is it true that a 10x programmer is 10 times more productive than an average one?
Topic: Data
"
966	30	6	0.7692307692307693	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What do you mean by ""Data Scientist""?
Topic: Data
What's the difference between a statistician and a data scientist?
Topic: Data
What was your biggest mistake as a developer?
Topic: Data
What advice would you give to someone trying to learn machine learning and not sure where to start?
Topic: Data
In what year was the first man on the moon?
Topic: Other
Quick question: I am a girl who's dad never really had a relationship with me. He only sees me during the winter holidays and has not been a part of my life very much. I have a lot of resentment towards him and have always felt unwanted. However, I have never told him that I feel this way
Topic: Other
What is the most powerful feature of yEd? What is a good use for it?
Topic: Data
Is it true that a 10x programmer is 10 times more productive than an average one?
Topic: Data
"
967	30	7	0.6923076923076923	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
Why do I get a ""TypeError: image_data_from_class is not supported for PIL images"" when using image_from_pil ?
Topic: Data
What is the difference between 'good' and 'well'?
Topic: Other
What are the prerequisites for learning Python Programming?
Topic: Data
What are the primary tasks for a data scientist?
Topic: Data
In what year was the first man on the moon?
Topic: Other
Quick question: I am a girl who's dad never really had a relationship with me. He only sees me during the winter holidays and has not been a part of my life very much. I have a lot of resentment towards him and have always felt unwanted. However, I have never told him that I feel this way
Topic: Other
How do I develop a natural language processing tool using Python?
Topic: Data
Can Python be used as a scripting language?
Topic: Data
"
968	30	8	0.5384615384615384	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What is the second word in this mathematical sequence?
Topic: Other
How can a data file be backed up in such a way that it can be recovered at any time in the future?
Topic: Data
What is your dream project?
Topic: Data
What kind of car is best for an old lady?
Topic: Other
What is the difference between a NFA and a DFA?
Topic: Data
Can you suggest an approach to design a web crawler that would allow me to keep track of the URLs visited by the crawler?
Topic: Data
What is the second word of the national anthem of France?
Topic: Other
How to remove duplicates in Python?
Topic: Data
"
969	30	9	0.46153846153846156	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What would you want to be doing in 10 years?
Topic: Other
What's a ""fractal""?
Topic: Other
What will be the output of the following program?
Topic: Data
What are the main differences between the three styles of play?
Topic: Data
Which teams did not qualify for this year's World Cup?
Topic: Other
What is the best way to get a guy to like you?
Topic: Other
What is a true story that happened to you?
Topic: Other
One-pass versus two-pass implementations of quicksort
Topic: Data
"
970	30	10	0.46153846153846156	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What is the universal language?
Topic: Other
What's your biggest regret?
Topic: Other
What is a man's ultimate victory against the mother-in-law?
Topic: Other
What is ""slowpoke"" in japanese?
Topic: Other
What are the best programming languages for data analytics?
Topic: Data
What is the CRUD of a record?
Topic: Data
What is the scientific definition of insanity?
Topic: Other
What kind of education does a person need to make a good marriage?
Topic: Other
"
971	30	11	0.5	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What products do you use in your daily life?
Topic: Other
C++: What are the top features of C++17?
Topic: Data
What does the following code fragment do?
Topic: Data
What is the difference between a cascade and a parallel robot structure?
Topic: Data
How can I install packages for *nix platforms?
Topic: Data
What are the differences between a web services and a traditional in-house enterprise application?
Topic: Data
Give an example of a callback function in C?
Topic: Data
There are more trees in the world than ______.
Topic: Other
"
972	30	12	0.6153846153846154	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
How can I store data on an SQLite database?
Topic: Data
My mom said I'm supposed to apologize for being born.
Topic: Other
How can I search a list without duplicates in Python?
Topic: Data
What is something you just can't believe people believe?
Topic: Other
How do I find a local user group?
Topic: Data
What was the most recent thing you purchased online?
Topic: Other
How do I take the first or last n number of samples from random vectors?
Topic: Data
What is the advantage of Stochastic Gradient Descent?
Topic: Data
"
973	30	13	0.6153846153846154	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What is the most important thing I could learn that I don't know?
Topic: Other
How to ""thank you"" in Catalan?
Topic: Other
What time will you be on the radio?
Topic: Other
Why was the little bird late?
Topic: Other
What sort of problems can machine learning solve?
Topic: Data
How many minutes until the next Ice Age begins?
Topic: Other
What is the difference between np.random.choice() and np.random.sample?
Topic: Data
Where are you from?
Topic: Other
"
974	30	14	0.5384615384615384	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
Why do people get nosebleeds?
Topic: Other
How much does the average Google employee make?
Topic: Data
What is the difference between TreeMap and HashMap?
Topic: Data
What is the longest word in the dictionary?
Topic: Other
Can we communicate with each other by speaking?
Topic: Other
How do we know that a man has a penis?
Topic: Other
What are some good Python packages for machine learning?
Topic: Data
What are examples of polymers?
Topic: Data
"
975	30	15	0.5	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
I like the idea of big cocks in my ass. I don't find black men attractive at all, but I would like to experience a big cock in my butt. Is there a way I can do this?
Topic: Other
How will the professional community respond to a person who does not participate in any social media?
Topic: Data
How do you get a blond out of a tree?
Topic: Other
I will always remember the day she died.
Topic: Other
Describe a time you failed?
Topic: Data
What could I buy with the $500 my 4-year-old son just found in his toy box?
Topic: Other
What led to Woodrow Wilson's second term?
Topic: Other
What is the best-known Italian painter?
Topic: Other
"
976	30	16	0.46153846153846156	3	"Decide whether the topic of the question is "" Data"" or "" Other"".
What do you mean by ""Data Scientist""?
Topic: Data
What's the difference between a statistician and a data scientist?
Topic: Data
What was your biggest mistake as a developer?
Topic: Data
What kind of car is best for an old lady?
Topic: Other
What is the difference between a NFA and a DFA?
Topic: Data
How can I store data on an SQLite database?
Topic: Data
If you could ask the president one question what would it be?
Topic: Other
Can Python be used as a scripting language?
Topic: Data
"
977	30	17	0.6923076923076923	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What's the best way to learn data science?
Topic: Data
Is the movie set in America or somewhere else?
Topic: Other
What is a logistic regression?
Topic: Data
When would I use the elif keyword in Python?
Topic: Data
In what year was the first man on the moon?
Topic: Other
What is the best way to get a guy to like you?
Topic: Other
What is a true story that happened to you?
Topic: Other
One-pass versus two-pass implementations of quicksort
Topic: Data
"
978	30	18	0.4230769230769231	1	"Decide whether the topic of the question is "" Data"" or "" Other"".
What is the universal language?
Topic: Other
What's your biggest regret?
Topic: Other
What is a man's ultimate victory against the mother-in-law?
Topic: Other
What is ""slowpoke"" in japanese?
Topic: Other
What are the best programming languages for data analytics?
Topic: Data
Quick question: I am a girl who's dad never really had a relationship with me. He only sees me during the winter holidays and has not been a part of my life very much. I have a lot of resentment towards him and have always felt unwanted. However, I have never told him that I feel this way
Topic: Other
What is the most powerful feature of yEd? What is a good use for it?
Topic: Data
Did the fire spread due to the wind?
Topic: Other
"
979	30	19	0.5	1	"Decide whether the topic of the question is "" Data"" or "" Other"".
Why should I(given-name) leave (employer)?
Topic: Data
C++: What are the top features of C++17?
Topic: Data
What does the following code fragment do?
Topic: Data
What is the difference between a cascade and a parallel robot structure?
Topic: Data
How can I install packages for *nix platforms?
Topic: Data
What are the differences between a web services and a traditional in-house enterprise application?
Topic: Data
Give an example of a callback function in C?
Topic: Data
There are more trees in the world than ______.
Topic: Other
"
980	30	20	0.5769230769230769	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What's the best way to learn data science?
Topic: Data
Is the movie set in America or somewhere else?
Topic: Other
How can I search a list without duplicates in Python?
Topic: Data
What is something you just can't believe people believe?
Topic: Other
In what year was the first man on the moon?
Topic: Other
Quick question: I am a girl who's dad never really had a relationship with me. He only sees me during the winter holidays and has not been a part of my life very much. I have a lot of resentment towards him and have always felt unwanted. However, I have never told him that I feel this way
Topic: Other
What is the most powerful feature of yEd? What is a good use for it?
Topic: Data
Is it true that a 10x programmer is 10 times more productive than an average one?
Topic: Data
"
981	30	21	0.6153846153846154	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What data mining algorithms are in high demand?
Topic: Data
How to ""thank you"" in Catalan?
Topic: Other
What time will you be on the radio?
Topic: Other
Why was the little bird late?
Topic: Other
What sort of problems can machine learning solve?
Topic: Data
How many minutes until the next Ice Age begins?
Topic: Other
What is the difference between np.random.choice() and np.random.sample?
Topic: Data
Where are you from?
Topic: Other
"
982	30	22	0.6538461538461539	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What do you mean by ""Data Scientist""?
Topic: Data
What's the difference between a statistician and a data scientist?
Topic: Data
What is the difference between TreeMap and HashMap?
Topic: Data
What is the longest word in the dictionary?
Topic: Other
Can we communicate with each other by speaking?
Topic: Other
Quick question: I am a girl who's dad never really had a relationship with me. He only sees me during the winter holidays and has not been a part of my life very much. I have a lot of resentment towards him and have always felt unwanted. However, I have never told him that I feel this way
Topic: Other
What is the most powerful feature of yEd? What is a good use for it?
Topic: Data
Is it true that a 10x programmer is 10 times more productive than an average one?
Topic: Data
"
983	30	23	0.5769230769230769	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
Why do I get a ""TypeError: image_data_from_class is not supported for PIL images"" when using image_from_pil ?
Topic: Data
What is the difference between 'good' and 'well'?
Topic: Other
How do you get a blond out of a tree?
Topic: Other
I will always remember the day she died.
Topic: Other
Describe a time you failed?
Topic: Data
What could I buy with the $500 my 4-year-old son just found in his toy box?
Topic: Other
How do I develop a natural language processing tool using Python?
Topic: Data
Can Python be used as a scripting language?
Topic: Data
"
984	30	24	0.6538461538461539	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What is the second word in this mathematical sequence?
Topic: Other
How can a data file be backed up in such a way that it can be recovered at any time in the future?
Topic: Data
What is your dream project?
Topic: Data
What advice would you give to someone trying to learn machine learning and not sure where to start?
Topic: Data
In what year was the first man on the moon?
Topic: Other
Quick question: I am a girl who's dad never really had a relationship with me. He only sees me during the winter holidays and has not been a part of my life very much. I have a lot of resentment towards him and have always felt unwanted. However, I have never told him that I feel this way
Topic: Other
What is the second word of the national anthem of France?
Topic: Other
How to remove duplicates in Python?
Topic: Data
"
985	30	25	0.46153846153846156	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What would you want to be doing in 10 years?
Topic: Other
What's a ""fractal""?
Topic: Other
What will be the output of the following program?
Topic: Data
What are the main differences between the three styles of play?
Topic: Data
Which teams did not qualify for this year's World Cup?
Topic: Other
Quick question: I am a girl who's dad never really had a relationship with me. He only sees me during the winter holidays and has not been a part of my life very much. I have a lot of resentment towards him and have always felt unwanted. However, I have never told him that I feel this way
Topic: Other
What is the most powerful feature of yEd? What is a good use for it?
Topic: Data
Is it true that a 10x programmer is 10 times more productive than an average one?
Topic: Data
"
986	30	26	0.5	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
Is it possible to use wildcards in sql?
Topic: Data
How did you get started as a data journalist?
Topic: Data
What is a logistic regression?
Topic: Data
When would I use the elif keyword in Python?
Topic: Data
In what year was the first man on the moon?
Topic: Other
What is the CRUD of a record?
Topic: Data
What is the scientific definition of insanity?
Topic: Other
What kind of education does a person need to make a good marriage?
Topic: Other
"
987	30	27	0.5	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What products do you use in your daily life?
Topic: Other
What's your views on advertising?
Topic: Other
What is so that happens twice, but doesn't happen four times?
Topic: Other
What is the best way to ask a girl out in a creative way?
Topic: Other
Should I use nested for loops or list comprehensions?
Topic: Data
My father gave me a watch with a clock on it.
Topic: Other
What is the only food that can be eaten while swimming?
Topic: Other
What is your opinion of the LGBT community?
Topic: Other
"
988	30	28	0.5	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
How can I store data on an SQLite database?
Topic: Data
My mom said I'm supposed to apologize for being born.
Topic: Other
What is a logistic regression?
Topic: Data
When would I use the elif keyword in Python?
Topic: Data
How do I find a local user group?
Topic: Data
What was the most recent thing you purchased online?
Topic: Other
How do I take the first or last n number of samples from random vectors?
Topic: Data
What is the advantage of Stochastic Gradient Descent?
Topic: Data
"
989	30	29	0.6538461538461539	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What is the most important thing I could learn that I don't know?
Topic: Other
Why does this not work on some machines, but does on others?
Topic: Data
How many ants are there in the world?
Topic: Other
Explain the looping structures available in Python.
Topic: Data
What does it mean when someone says you have a ""Frankenstein accent?""
Topic: Other
What is the main idea of the code in the highlighted area
Topic: Data
Where are you from?
Topic: Other
Is it true that a 10x programmer is 10 times more productive than an average one?
Topic: Data
"
990	30	30	0.5769230769230769	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
Why do people get nosebleeds?
Topic: Other
How much does the average Google employee make?
Topic: Data
What was your biggest mistake as a developer?
Topic: Data
What advice would you give to someone trying to learn machine learning and not sure where to start?
Topic: Data
In what year was the first man on the moon?
Topic: Other
How do we know that a man has a penis?
Topic: Other
What are some good Python packages for machine learning?
Topic: Data
What are examples of polymers?
Topic: Data
"
